image_path,label,dataset,case_id
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0428.jpg,0,TN3K_trainval,0428
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0003.jpg,0,TN3K_trainval,0003
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2043.jpg,1,TN3K_trainval,2043
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0206.jpg,0,TN3K_trainval,0206
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0096.jpg,0,TN3K_trainval,0096
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2719.jpg,1,TN3K_trainval,2719
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0893.jpg,1,TN3K_trainval,0893
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1241.jpg,0,TN3K_trainval,1241
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1084.jpg,0,TN3K_trainval,1084
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1652.jpg,0,TN3K_trainval,1652
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0668.jpg,0,TN3K_trainval,0668
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1712.jpg,0,TN3K_trainval,1712
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2532.jpg,0,TN3K_trainval,2532
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0943.jpg,0,TN3K_trainval,0943
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2385.jpg,0,TN3K_trainval,2385
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1716.jpg,0,TN3K_trainval,1716
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0005.jpg,0,TN3K_trainval,0005
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0897.jpg,1,TN3K_trainval,0897
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0032.jpg,0,TN3K_trainval,0032
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2299.jpg,0,TN3K_trainval,2299
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1123.jpg,0,TN3K_trainval,1123
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0567.jpg,0,TN3K_trainval,0567
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0686.jpg,0,TN3K_trainval,0686
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0485.jpg,0,TN3K_trainval,0485
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0445.jpg,0,TN3K_trainval,0445
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1620.jpg,1,TN3K_trainval,1620
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1527.jpg,1,TN3K_trainval,1527
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1916.jpg,0,TN3K_trainval,1916
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2390.jpg,0,TN3K_trainval,2390
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2676.jpg,1,TN3K_trainval,2676
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0864.jpg,1,TN3K_trainval,0864
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2254.jpg,1,TN3K_trainval,2254
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0363.jpg,0,TN3K_trainval,0363
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2386.jpg,0,TN3K_trainval,2386
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2529.jpg,0,TN3K_trainval,2529
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2780.jpg,1,TN3K_trainval,2780
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1267.jpg,0,TN3K_trainval,1267
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1829.jpg,0,TN3K_trainval,1829
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1848.jpg,0,TN3K_trainval,1848
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0967.jpg,0,TN3K_trainval,0967
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0779.jpg,1,TN3K_trainval,0779
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0758.jpg,1,TN3K_trainval,0758
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1263.jpg,0,TN3K_trainval,1263
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1046.jpg,0,TN3K_trainval,1046
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0136.jpg,0,TN3K_trainval,0136
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1651.jpg,0,TN3K_trainval,1651
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1152.jpg,0,TN3K_trainval,1152
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1622.jpg,1,TN3K_trainval,1622
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2372.jpg,0,TN3K_trainval,2372
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1238.jpg,0,TN3K_trainval,1238
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1812.jpg,0,TN3K_trainval,1812
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1691.jpg,0,TN3K_trainval,1691
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1314.jpg,0,TN3K_trainval,1314
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1131.jpg,0,TN3K_trainval,1131
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2847.jpg,1,TN3K_trainval,2847
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2554.jpg,0,TN3K_trainval,2554
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2088.jpg,1,TN3K_trainval,2088
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0751.jpg,1,TN3K_trainval,0751
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0794.jpg,1,TN3K_trainval,0794
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2378.jpg,0,TN3K_trainval,2378
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2615.jpg,0,TN3K_trainval,2615
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1289.jpg,0,TN3K_trainval,1289
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2120.jpg,1,TN3K_trainval,2120
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1024.jpg,0,TN3K_trainval,1024
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0420.jpg,0,TN3K_trainval,0420
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0988.jpg,0,TN3K_trainval,0988
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0709.jpg,1,TN3K_trainval,0709
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1384.jpg,0,TN3K_trainval,1384
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0516.jpg,0,TN3K_trainval,0516
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0300.jpg,0,TN3K_trainval,0300
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1648.jpg,0,TN3K_trainval,1648
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2859.jpg,1,TN3K_trainval,2859
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0861.jpg,1,TN3K_trainval,0861
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2844.jpg,1,TN3K_trainval,2844
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1409.jpg,1,TN3K_trainval,1409
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0369.jpg,0,TN3K_trainval,0369
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0504.jpg,0,TN3K_trainval,0504
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1881.jpg,0,TN3K_trainval,1881
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1362.jpg,0,TN3K_trainval,1362
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1380.jpg,0,TN3K_trainval,1380
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1757.jpg,0,TN3K_trainval,1757
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2678.jpg,1,TN3K_trainval,2678
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1758.jpg,0,TN3K_trainval,1758
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0348.jpg,0,TN3K_trainval,0348
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1645.jpg,0,TN3K_trainval,1645
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2488.jpg,0,TN3K_trainval,2488
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1817.jpg,0,TN3K_trainval,1817
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2351.jpg,0,TN3K_trainval,2351
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0450.jpg,0,TN3K_trainval,0450
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1679.jpg,0,TN3K_trainval,1679
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0657.jpg,0,TN3K_trainval,0657
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2083.jpg,1,TN3K_trainval,2083
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2319.jpg,0,TN3K_trainval,2319
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1846.jpg,0,TN3K_trainval,1846
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2140.jpg,1,TN3K_trainval,2140
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2301.jpg,0,TN3K_trainval,2301
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2196.jpg,1,TN3K_trainval,2196
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0579.jpg,0,TN3K_trainval,0579
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1116.jpg,0,TN3K_trainval,1116
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2717.jpg,1,TN3K_trainval,2717
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0714.jpg,1,TN3K_trainval,0714
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2367.jpg,0,TN3K_trainval,2367
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1704.jpg,0,TN3K_trainval,1704
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0904.jpg,1,TN3K_trainval,0904
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1798.jpg,0,TN3K_trainval,1798
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2061.jpg,1,TN3K_trainval,2061
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2283.jpg,0,TN3K_trainval,2283
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1529.jpg,1,TN3K_trainval,1529
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1781.jpg,0,TN3K_trainval,1781
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1387.jpg,0,TN3K_trainval,1387
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1631.jpg,0,TN3K_trainval,1631
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0780.jpg,1,TN3K_trainval,0780
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0333.jpg,0,TN3K_trainval,0333
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2850.jpg,1,TN3K_trainval,2850
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2157.jpg,1,TN3K_trainval,2157
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0565.jpg,0,TN3K_trainval,0565
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0996.jpg,0,TN3K_trainval,0996
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2325.jpg,0,TN3K_trainval,2325
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0696.jpg,0,TN3K_trainval,0696
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1780.jpg,0,TN3K_trainval,1780
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1272.jpg,0,TN3K_trainval,1272
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0115.jpg,0,TN3K_trainval,0115
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0536.jpg,0,TN3K_trainval,0536
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1454.jpg,1,TN3K_trainval,1454
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2308.jpg,0,TN3K_trainval,2308
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2698.jpg,1,TN3K_trainval,2698
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1821.jpg,0,TN3K_trainval,1821
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0977.jpg,0,TN3K_trainval,0977
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2098.jpg,1,TN3K_trainval,2098
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0540.jpg,0,TN3K_trainval,0540
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2280.jpg,1,TN3K_trainval,2280
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0643.jpg,0,TN3K_trainval,0643
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0038.jpg,0,TN3K_trainval,0038
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1094.jpg,0,TN3K_trainval,1094
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2664.jpg,0,TN3K_trainval,2664
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1194.jpg,0,TN3K_trainval,1194
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2032.jpg,1,TN3K_trainval,2032
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0063.jpg,0,TN3K_trainval,0063
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0182.jpg,0,TN3K_trainval,0182
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1338.jpg,0,TN3K_trainval,1338
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2111.jpg,1,TN3K_trainval,2111
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0782.jpg,1,TN3K_trainval,0782
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0941.jpg,1,TN3K_trainval,0941
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2013.jpg,1,TN3K_trainval,2013
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0486.jpg,0,TN3K_trainval,0486
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0417.jpg,0,TN3K_trainval,0417
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0172.jpg,0,TN3K_trainval,0172
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2359.jpg,0,TN3K_trainval,2359
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1872.jpg,0,TN3K_trainval,1872
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0559.jpg,0,TN3K_trainval,0559
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0989.jpg,0,TN3K_trainval,0989
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1093.jpg,0,TN3K_trainval,1093
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1498.jpg,1,TN3K_trainval,1498
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1720.jpg,0,TN3K_trainval,1720
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2648.jpg,0,TN3K_trainval,2648
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0972.jpg,0,TN3K_trainval,0972
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2348.jpg,0,TN3K_trainval,2348
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0199.jpg,0,TN3K_trainval,0199
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1281.jpg,0,TN3K_trainval,1281
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1953.jpg,0,TN3K_trainval,1953
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2781.jpg,1,TN3K_trainval,2781
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0224.jpg,0,TN3K_trainval,0224
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0912.jpg,1,TN3K_trainval,0912
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1660.jpg,0,TN3K_trainval,1660
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2440.jpg,0,TN3K_trainval,2440
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0898.jpg,1,TN3K_trainval,0898
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0169.jpg,0,TN3K_trainval,0169
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1138.jpg,0,TN3K_trainval,1138
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1752.jpg,0,TN3K_trainval,1752
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1948.jpg,0,TN3K_trainval,1948
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1884.jpg,0,TN3K_trainval,1884
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1988.jpg,0,TN3K_trainval,1988
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1078.jpg,0,TN3K_trainval,1078
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2480.jpg,0,TN3K_trainval,2480
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0884.jpg,1,TN3K_trainval,0884
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1724.jpg,0,TN3K_trainval,1724
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2100.jpg,1,TN3K_trainval,2100
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2702.jpg,1,TN3K_trainval,2702
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0077.jpg,0,TN3K_trainval,0077
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1156.jpg,0,TN3K_trainval,1156
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0160.jpg,0,TN3K_trainval,0160
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1018.jpg,0,TN3K_trainval,1018
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2171.jpg,1,TN3K_trainval,2171
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1185.jpg,0,TN3K_trainval,1185
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1949.jpg,0,TN3K_trainval,1949
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0271.jpg,0,TN3K_trainval,0271
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2491.jpg,0,TN3K_trainval,2491
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2069.jpg,1,TN3K_trainval,2069
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0341.jpg,0,TN3K_trainval,0341
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1184.jpg,0,TN3K_trainval,1184
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0443.jpg,0,TN3K_trainval,0443
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2569.jpg,0,TN3K_trainval,2569
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1481.jpg,1,TN3K_trainval,1481
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2494.jpg,0,TN3K_trainval,2494
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1457.jpg,1,TN3K_trainval,1457
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0498.jpg,0,TN3K_trainval,0498
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0183.jpg,0,TN3K_trainval,0183
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1286.jpg,0,TN3K_trainval,1286
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1783.jpg,0,TN3K_trainval,1783
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2346.jpg,0,TN3K_trainval,2346
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0234.jpg,0,TN3K_trainval,0234
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0746.jpg,1,TN3K_trainval,0746
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1293.jpg,0,TN3K_trainval,1293
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1814.jpg,0,TN3K_trainval,1814
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2835.jpg,1,TN3K_trainval,2835
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0824.jpg,1,TN3K_trainval,0824
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2793.jpg,1,TN3K_trainval,2793
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0719.jpg,1,TN3K_trainval,0719
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1006.jpg,0,TN3K_trainval,1006
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1852.jpg,0,TN3K_trainval,1852
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1769.jpg,0,TN3K_trainval,1769
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2475.jpg,0,TN3K_trainval,2475
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0099.jpg,0,TN3K_trainval,0099
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2345.jpg,0,TN3K_trainval,2345
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0340.jpg,0,TN3K_trainval,0340
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1611.jpg,1,TN3K_trainval,1611
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1025.jpg,0,TN3K_trainval,1025
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0679.jpg,0,TN3K_trainval,0679
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1008.jpg,0,TN3K_trainval,1008
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0251.jpg,0,TN3K_trainval,0251
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2274.jpg,1,TN3K_trainval,2274
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0554.jpg,0,TN3K_trainval,0554
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2697.jpg,1,TN3K_trainval,2697
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0080.jpg,0,TN3K_trainval,0080
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0155.jpg,0,TN3K_trainval,0155
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1201.jpg,0,TN3K_trainval,1201
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2534.jpg,0,TN3K_trainval,2534
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2352.jpg,0,TN3K_trainval,2352
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2693.jpg,1,TN3K_trainval,2693
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1158.jpg,0,TN3K_trainval,1158
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1834.jpg,0,TN3K_trainval,1834
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1743.jpg,0,TN3K_trainval,1743
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1592.jpg,1,TN3K_trainval,1592
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0135.jpg,0,TN3K_trainval,0135
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0049.jpg,0,TN3K_trainval,0049
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0055.jpg,0,TN3K_trainval,0055
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0237.jpg,0,TN3K_trainval,0237
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0503.jpg,0,TN3K_trainval,0503
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0277.jpg,0,TN3K_trainval,0277
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2376.jpg,0,TN3K_trainval,2376
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0766.jpg,1,TN3K_trainval,0766
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0210.jpg,0,TN3K_trainval,0210
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0846.jpg,1,TN3K_trainval,0846
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2552.jpg,0,TN3K_trainval,2552
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2765.jpg,1,TN3K_trainval,2765
